student,id,color,defect,hour,minute,weight,total.number,
brikkewf,24,BR,N,10,50,49.5,55,
brikkewf,25,BR,N,10,50,49.5,55,
brikkewf,26,BR,N,10,50,49.5,55,
brikkewf,27,BR,N,10,50,49.5,55,
brikkewf,28,BR,L,10,50,49.5,55,
brikkewf,29,BR,L,10,50,49.5,55,
brikkewf,30,BR,N,10,50,49.5,55,
saxmanbf,5,BR,N,10,46,50.95,58,
saxmanbf,8,BR,L,10,47,50.95,58,
saxmanbf,14,BR,N,10,48,50.95,58,
saxmanbf,16,BR,N,10,48,50.95,58,
billindr,29,BR,L,10,54,50.16,57,
billindr,30,BR,L,10,54,50.16,57,
billindr,31,BR,L,10,54,50.16,57,
billindr,32,BR,L,10,54,50.16,57,
billindr,33,BR,N,10,54,50.16,57,
billindr,34,BR,N,10,54,50.16,57,
lasekmz,10,BR,N,10,47,48.72,55,
lasekmz,16,BR,N,10,49,48.72,55,
lasekmz,22,BR,N,10,50,48.72,55,
lasekmz,23,BR,N,10,50,48.72,55,
lasekmz,49,BR,N,10,56,48.72,55,
stubengi,30,BR,L,10,54,48.64,56,
stubengi,31,BR,N,10,54,48.64,56,
stubengi,32,BR,N,10,54,48.64,56,
stubengi,33,BR,N,10,54,48.64,56,
Tiggesja,2,BR,N,10,44,50.61,57,
Tiggesja,13,BR,N,10,48,50.61,57,
Tiggesja,20,BR,L,10,50,50.61,57,
Tiggesja,25,BR,L,10,52,50.61,57,
Tiggesja,27,BR,N,10,52,50.61,57,
Tiggesja,47,BR,N,10,55,50.61,57,
selamarx,21,BR,C,10,52,48.75,55,
selamarx,25,BR,L,10,53,48.75,55,
selamarx,26,BR,N,10,53,48.75,55,
selamarx,41,BR,N,10,55,48.75,55,
selamarx,44,BR,N,10,55,48.75,55,
selamarx,45,BR,L,10,56,48.75,55,
selamarx,48,BR,N,10,56,48.75,55,
selamarx,53,BR,N,10,57,48.75,55,
gray2dl,16,BR,N,10,52,49.15,56,
gray2dl,21,BR,L,10,53,49.15,56,
gray2dl,27,BR,L,10,55,49.15,56,
gray2dl,33,BR,N,10,56,49.15,56,
gray2dl,35,BR,N,10,56,49.15,56,
Schereeu,2,BR,N,10,45,48.5,55,
Schereeu,24,BR,N,10,52,48.5,55,
Schereeu,25,BR,N,10,52,48.5,55,
Schereeu,26,BR,C,10,52,48.5,55,
Schereeu,53,BR,N,10,58,48.5,55,
Fairchap,8,BR,N,10,46,50.23,57,
Fairchap,22,BR,N,10,50,50.23,57,
Fairchap,23,BR,L,10,51,50.23,57,
Fairchap,29,BR,N,10,53,50.23,57,
Fairchap,30,BR,L,10,53,50.23,57,
Fairchap,33,BR,N,10,54,50.23,57,
Fairchap,34,BR,L,10,54,50.23,57,
Fairchap,44,BR,L,10,56,50.23,57,
Fairchap,52,BR,N,10,58,50.23,57,
Netzelbj,35,BR,N,10,51,48.95,56,
Netzelbj,36,BR,N,10,51,48.95,56,
Netzelbj,37,BR,N,10,51,48.95,56,
Netzelbj,38,BR,N,10,51,48.95,56,
Netzelbj,39,BR,L,10,52,48.95,56,
pickfoja,2,BR,N,10,47,48.95,56,
pickfoja,28,BR,N,10,56,48.95,56,
pickfoja,39,BR,L,10,59,48.95,56,
staplelm,43,BR,L,10,55,48.72,55,
staplelm,44,BR,M,10,55,48.72,55,
staplelm,45,BR,N,10,56,48.72,55,
staplelm,46,BR,N,10,56,48.72,55,
staplelm,47,BR,N,10,56,48.72,55,
staplelm,48,BR,N,10,56,48.72,55,
staplelm,49,BR,N,10,56,48.72,55,
staplelm,50,BR,N,10,56,48.72,55,
staplelm,51,BR,N,10,56,48.72,55,
rumburtm,4,BR,N,10,45,48.78,56,
rumburtm,6,BR,M,10,45,48.78,56,
rumburtm,22,BR,M,10,54,48.78,56,
rumburtm,23,BR,N,10,54,48.78,56,
rumburtm,27,BR,N,10,55,48.78,56,
rumburtm,35,BR,L,10,56,48.78,56,
rumburtm,40,BR,M,10,58,48.78,56,
paintejm,36,BR,L,10,48,47.95,55,
paintejm,37,BR,L,10,48,47.95,55,
paintejm,38,BR,L,10,48,47.95,55,
gibbonej,20,BR,L,10,55,48.93,55,
gibbonej,21,BR,L,10,55,48.93,55,
gibbonej,22,BR,N,10,55,48.93,55,
gibbonej,23,BR,C,10,56,48.93,55,
gibbonej,24,BR,L,10,56,48.93,55,
ridgepb,6,BR,L,10,50,49.8,56,
ridgepb,9,BR,L,10,50,49.8,56,
ridgepb,12,BR,N,10,51,49.8,56,
ridgepb,17,BR,N,10,52,49.8,56,
ridgepb,44,BR,N,10,58,49.8,56,
ridgepb,47,BR,N,10,59,49.8,56,
ridgepb,56,BR,N,11,0,49.8,56,
withroac,2,BR,L,10,47,47.2,55,
withroac,4,BR,C,10,48,47.2,55,
withroac,32,BR,N,10,59,47.2,55,
withroac,44,BR,N,11,3,47.2,55,
ruppreji,55,BR,N,11,5,50.18,56,
ruppreji,56,BR,N,11,5,50.18,56,
cowen2jr,15,BR,L,10,47,48.44,55,
cowen2jr,16,BR,N,10,48,48.44,55,
cowen2jr,31,BR,L,10,52,48.44,55,
barboujm,54,BR,L,11,8,48.05,54,
Barre3am,6,BR,N,10,54,49.4,56,
Barre3am,31,BR,N,11,6,49.4,56,
Barre3am,44,BR,N,11,10,49.4,56,
Waltergs,23,BR,N,11,46,50.2,57,
jacquaat,11,BR,N,11,46,49.45,57,
jacquaat,12,BR,N,11,46,49.45,57,
jacquaat,13,BR,N,11,46,49.45,57,
jacquaat,14,BR,L,11,46,49.45,57,
Delucaar,22,BR,N,11,47,50.53,57,
Delucaar,35,BR,N,11,49,50.53,57,
kaiserjm,1,BR,N,11,40,49.77,55,
kaiserjm,2,BR,N,11,40,49.77,55,
kaiserjm,3,BR,N,11,40,49.77,55,
kaiserjm,4,BR,L,11,40,49.77,55,
blandbt,27,BR,N,11,47,48.81,55,
blandbt,35,BR,N,11,48,48.81,55,
blandbt,50,BR,N,11,51,48.81,55,
rambilrd,4,BR,N,11,47,48.97,57,
rambilrd,8,BR,N,11,47,48.97,57,
rambilrd,13,BR,L,11,48,48.97,57,
rambilrd,46,BR,N,11,52,48.97,57,
rambilrd,47,BR,N,11,52,48.97,57,
rambilrd,48,BR,M,11,52,48.97,57,
rambilrd,49,BR,M,11,52,48.97,57,
rambilrd,54,BR,N,11,53,48.97,57,
rouss2wa,4,BR,N,11,47,48.97,57,
rouss2wa,8,BR,N,11,47,48.97,57,
rouss2wa,13,BR,L,11,48,48.97,57,
rouss2wa,46,BR,N,11,52,48.97,57,
rouss2wa,47,BR,N,11,52,48.97,57,
rouss2wa,48,BR,M,11,52,48.97,57,
rouss2wa,49,BR,M,11,52,48.97,57,
rouss2wa,54,BR,N,11,53,48.97,57,
drohatga,1,BR,M,11,55,49.37,56,
drohatga,2,BR,L,11,55,49.37,56,
drohatga,3,BR,N,11,55,49.37,56,
drohatga,4,BR,N,11,55,49.37,56,
drohatga,5,BR,N,11,55,49.37,56,
drohatga,6,BR,N,11,55,49.37,56,
drohatga,7,BR,N,11,55,49.37,56,
drohatga,8,BR,N,11,55,49.37,56,
frautsks,30,BR,L,11,54,48.8,55,
frautsks,31,BR,M,11,54,48.8,55,
frautsks,32,BR,N,11,54,48.8,55,
frautsks,33,BR,N,11,54,48.8,55,
witherko,18,BR,N,11,47,49.12,55,
witherko,40,BR,N,11,51,49.12,55,
Silerja,14,BR,N,11,47,48.78,55,
Silerja,15,BR,C,11,48,48.78,55,
Silerja,16,BR,C,11,48,48.78,55,
Silerja,17,BR,N,11,49,48.78,55,
Silerja,18,BR,L,11,49,48.78,55,
bettsjp,24,BR,L,11,51,49.98,58,
bettsjp,25,BR,L,11,52,49.98,58,
bettsjp,26,BR,N,11,52,49.98,58,
bettsjp,27,BR,N,11,52,49.98,58,
bettsjp,28,BR,N,11,52,49.98,58,
grimmejp,1,BR,N,11,47,51.94,59,
grimmejp,10,BR,N,11,51,51.94,59,
grimmejp,11,BR,N,11,51,51.94,59,
grimmejp,15,BR,M,11,52,51.94,59,
grimmejp,16,BR,N,11,53,51.94,59,
grimmejp,33,BR,L,11,58,51.94,59,
grimmejp,34,BR,L,11,58,51.94,59,
grimmejp,49,BR,L,12,3,51.94,59,
grimmejp,50,BR,L,12,3,51.94,59,
valentga,10,BR,N,11,48,49.98,57,
valentga,11,BR,N,11,48,49.98,57,
jankowmx,5,BR,L,11,47,49.79,55,
jankowmx,10,BR,L,11,49,49.79,55,
jankowmx,47,BR,L,11,53,49.79,55,
jankowmx,53,BR,L,11,54,49.79,55,
schuyljw,55,BR,N,11,59,50.35,57,
schuyljw,56,BR,N,11,59,50.35,57,
schuyljw,57,BR,N,11,59,50.35,57,
byrdes,50,BR,L,11,58,50.7,58,
gagnonop,15,BR,C,11,52,46.85,53,
gagnonop,21,BR,N,11,54,46.85,53,
gagnonop,32,BR,N,11,57,46.85,53,
Poolerc,1,BR,N,11,48,49.02,56,
Poolerc,2,BR,M,11,48,49.02,56,
Poolerc,3,BR,N,11,49,49.02,56,
Poolerc,4,BR,L,11,49,49.02,56,
blanchwj,48,BR,C,11,54,48.4,55,
blanchwj,49,BR,L,11,54,48.4,55,
blanchwj,50,BR,N,11,54,48.4,55,
blanchwj,51,BR,N,11,54,48.4,55,
blanchwj,52,BR,N,11,54,48.4,55,
blanchwj,53,BR,N,11,54,48.4,55,
blanchwj,54,BR,N,11,54,48.4,55,
blanchwj,55,BR,N,11,51,48.4,55,
cartoncr,12,BR,L,11,52,48.57,55,
grimmejp,1,BR,N,11,47,51.94,59,
grimmejp,10,BR,N,11,51,51.94,59,
grimmejp,11,BR,N,11,51,51.94,59,
grimmejp,15,BR,M,11,52,51.94,59,
grimmejp,16,BR,N,11,53,51.94,59,
grimmejp,33,BR,L,11,58,51.94,59,
grimmejp,34,BR,L,11,58,51.94,59,
grimmejp,49,BR,L,12,3,51.94,59,
grimmejp,50,BR,L,12,3,51.94,59,
clark3kr,7,BR,L,11,51,49.33,56,
clark3kr,38,BR,L,11,59,49.33,56,
white3cd,14,BR,L,11,53,51.09,59,
white3cd,21,BR,L,11,55,51.09,59,
white3cd,29,BR,L,11,57,51.09,59,
white3cd,36,BR,N,11,58,51.09,59,
white3cd,51,BR,M,12,1,51.09,59,
Stankake,26,BR,N,11,54,50.18,59,
Stankake,33,BR,N,11,56,50.18,59,
Stankake,52,BR,N,12,2,50.18,59,
boltzjr,32,BR,L,11,53,48.53,52,
boltzjr,33,BR,L,11,54,48.53,52,
boltzjr,34,BR,M,11,54,48.53,52,
boltzjr,35,BR,N,11,54,48.53,52,
nicho2nx,11,BR,M,11,52,47.34,54,
nicho2nx,13,BR,C,11,53,47.34,54,
nicho2nx,14,BR,M,11,53,47.34,54,
nicho2nx,28,BR,L,11,56,47.34,54,
nicho2nx,30,BR,L,11,57,47.34,54,
nicho2nx,31,BR,M,11,57,47.34,54,
nicho2nx,45,BR,N,12,1,47.34,54,
nicho2nx,47,BR,C,12,1,47.34,54,
nicho2nx,48,BR,L,12,2,47.34,54,
allenrj,32,G,N,10,55,50.14,57,
allenrj,33,G,N,10,55,50.14,57,
allenrj,34,G,N,10,55,50.14,57,
allenrj,35,G,N,10,55,50.14,57,
allenrj,36,G,N,10,55,50.14,57,
allenrj,37,G,N,10,55,50.14,57,
allenrj,38,G,N,10,55,50.14,57,
allenrj,39,G,N,10,55,50.14,57,
allenrj,40,G,N,10,55,50.14,57,
allenrj,41,G,M,10,55,50.14,57,
allenrj,42,G,M,10,55,50.14,57,
allenrj,43,G,M,10,55,50.14,57,
allenrj,44,G,L,10,55,50.14,57,
allenrj,45,G,C,10,55,50.14,57,
allenrj,46,G,C,10,55,50.14,57,
Pinoja,6,G,C,10,43,48.3,49,
Pinoja,7,G,C,10,43,48.3,49,
Pinoja,9,G,N,10,43,48.3,49,
Pinoja,13,G,N,10,45,48.3,49,
Pinoja,19,G,L,10,46,48.3,49,
Pinoja,21,G,L,10,47,48.3,49,
Pinoja,24,G,L,10,48,48.3,49,
Pinoja,26,G,N,10,49,48.3,49,
Pinoja,34,G,N,10,50,48.3,49,
Pinoja,44,G,N,10,51,48.3,49,
Pinoja,47,G,N,10,51,48.3,49,
walsh3hm,6,G,N,10,48,49.6,57,
walsh3hm,8,G,N,10,48,49.6,57,
walsh3hm,10,G,N,10,48,49.6,57,
walsh3hm,11,G,N,10,49,49.6,57,
walsh3hm,13,G,N,10,49,49.6,57,
walsh3hm,16,G,N,10,50,49.6,57,
walsh3hm,22,G,L,10,51,49.6,57,
walsh3hm,29,G,L,10,52,49.6,57,
walsh3hm,32,G,N,10,52,49.6,57,
walsh3hm,34,G,L,10,52,49.6,57,
walsh3hm,40,G,L,10,53,49.6,57,
walsh3hm,42,G,N,10,54,49.6,57,
walsh3hm,48,G,L,10,55,49.6,57,
walsh3hm,49,G,L,10,55,49.6,57,
walsh3hm,50,G,N,10,55,49.6,57,
walsh3hm,52,G,L,10,55,49.6,57,
brikkewf,1,G,N,10,44,49.5,55,
brikkewf,2,G,C,10,47,49.5,55,
brikkewf,3,G,C,10,47,49.5,55,
brikkewf,4,G,C,10,47,49.5,55,
brikkewf,5,G,N,10,47,49.5,55,
brikkewf,6,G,N,10,47,49.5,55,
brikkewf,7,G,N,10,47,49.5,55,
brikkewf,8,G,N,10,47,49.5,55,
brikkewf,9,G,N,10,47,49.5,55,
brikkewf,10,G,N,10,47,49.5,55,
brikkewf,11,G,N,10,47,49.5,55,
brikkewf,12,G,N,10,47,49.5,55,
saxmanbf,3,G,L,10,45,50.95,58,
saxmanbf,26,G,L,10,50,50.95,58,
saxmanbf,27,G,N,10,51,50.95,58,
saxmanbf,28,G,L,10,51,50.95,58,
saxmanbf,32,G,N,10,52,50.95,58,
saxmanbf,34,G,C,10,53,50.95,58,
saxmanbf,41,G,N,10,54,50.95,58,
saxmanbf,43,G,L,10,55,50.95,58,
saxmanbf,50,G,N,10,56,50.95,58,
saxmanbf,51,G,N,10,56,50.95,58,
saxmanbf,55,G,N,10,57,50.95,58,
saxmanbf,58,G,N,10,57,50.95,58,
billindr,35,G,L,10,55,50.16,57,
billindr,36,G,L,10,55,50.16,57,
billindr,37,G,L,10,55,50.16,57,
billindr,38,G,N,10,55,50.16,57,
billindr,39,G,N,10,55,50.16,57,
billindr,40,G,N,10,55,50.16,57,
billindr,41,G,N,10,55,50.16,57,
billindr,42,G,N,10,55,50.16,57,
billindr,43,G,N,10,55,50.16,57,
billindr,44,G,N,10,55,50.16,57,
billindr,45,G,N,10,55,50.16,57,
billindr,46,G,N,10,55,50.16,57,
billindr,47,G,N,10,55,50.16,57,
billindr,48,G,N,10,55,50.16,57,
lasekmz,1,G,L,10,44,48.72,55,
lasekmz,2,G,C,10,44,48.72,55,
lasekmz,5,G,C,10,45,48.72,55,
lasekmz,9,G,N,10,46,48.72,55,
lasekmz,15,G,N,10,48,48.72,55,
lasekmz,17,G,N,10,49,48.72,55,
lasekmz,18,G,N,10,49,48.72,55,
lasekmz,20,G,N,10,50,48.72,55,
lasekmz,25,G,N,10,51,48.72,55,
lasekmz,26,G,N,10,51,48.72,55,
lasekmz,37,G,L,10,53,48.72,55,
lasekmz,39,G,L,10,54,48.72,55,
lasekmz,43,G,L,10,54,48.72,55,
lasekmz,44,G,C,10,55,48.72,55,
lasekmz,52,G,N,10,56,48.72,55,
lasekmz,55,G,N,10,57,48.72,55,
stubengi,8,G,L,10,51,48.64,56,
stubengi,9,G,L,10,51,48.64,56,
stubengi,10,G,L,10,51,48.64,56,
stubengi,11,G,L,10,51,48.64,56,
stubengi,12,G,L,10,51,48.64,56,
stubengi,13,G,N,10,51,48.64,56,
stubengi,14,G,N,10,51,48.64,56,
stubengi,15,G,N,10,51,48.64,56,
stubengi,16,G,N,10,51,48.64,56,
stubengi,17,G,N,10,51,48.64,56,
stubengi,18,G,N,10,51,48.64,56,
stubengi,19,G,N,10,51,48.64,56,
stubengi,20,G,N,10,51,48.64,56,
stubengi,21,G,N,10,51,48.64,56,
Tiggesja,6,G,N,10,46,50.61,57,
Tiggesja,12,G,N,10,48,50.61,57,
Tiggesja,18,G,N,10,50,50.61,57,
Tiggesja,21,G,N,10,51,50.61,57,
Tiggesja,24,G,L,10,52,50.61,57,
Tiggesja,26,G,L,10,52,50.61,57,
Tiggesja,31,G,L,10,53,50.61,57,
Tiggesja,34,G,N,10,53,50.61,57,
Tiggesja,36,G,L,10,54,50.61,57,
Tiggesja,41,G,C,10,55,50.61,57,
Tiggesja,46,G,N,10,55,50.61,57,
Tiggesja,51,G,L,10,56,50.61,57,
Tiggesja,52,G,L,10,56,50.61,57,
Tiggesja,53,G,L,10,56,50.61,57,
Tiggesja,54,G,N,10,56,50.61,57,
selamarx,1,G,L,10,46,48.75,55,
selamarx,5,G,N,10,47,48.75,55,
selamarx,7,G,N,10,48,48.75,55,
selamarx,14,G,N,10,50,48.75,55,
selamarx,16,G,N,10,51,48.75,55,
selamarx,19,G,N,10,51,48.75,55,
selamarx,24,G,N,10,52,48.75,55,
selamarx,27,G,N,10,53,48.75,55,
selamarx,30,G,L,10,53,48.75,55,
selamarx,31,G,C,10,54,48.75,55,
selamarx,34,G,L,10,54,48.75,55,
selamarx,35,G,N,10,54,48.75,55,
selamarx,40,G,C,10,55,48.75,55,
selamarx,42,G,L,10,55,48.75,55,
selamarx,52,G,L,10,57,48.75,55,
selamarx,54,G,N,10,57,48.75,55,
gray2dl,7,G,N,10,50,49.15,56,
gray2dl,14,G,C,10,52,49.15,56,
gray2dl,18,G,N,10,53,49.15,56,
gray2dl,26,G,L,10,54,49.15,56,
gray2dl,30,G,N,10,55,49.15,56,
gray2dl,36,G,L,10,56,49.15,56,
gray2dl,52,G,L,10,59,49.15,56,
Schereeu,9,G,N,10,47,48.5,55,
Schereeu,14,G,C,10,48,48.5,55,
Schereeu,31,G,L,10,53,48.5,55,
Schereeu,39,G,N,10,55,48.5,55,
Schereeu,41,G,N,10,56,48.5,55,
Schereeu,43,G,N,10,56,48.5,55,
Schereeu,45,G,L,10,56,48.5,55,
Schereeu,46,G,N,10,56,48.5,55,
Schereeu,55,G,N,10,59,48.5,55,
Fairchap,1,G,N,10,43,50.23,57,
Fairchap,2,G,N,10,44,50.23,57,
Fairchap,5,G,N,10,45,50.23,57,
Fairchap,6,G,N,10,45,50.23,57,
Fairchap,7,G,N,10,46,50.23,57,
Fairchap,10,G,M,10,47,50.23,57,
Fairchap,24,G,L,10,51,50.23,57,
Fairchap,27,G,N,10,52,50.23,57,
Fairchap,28,G,N,10,52,50.23,57,
Fairchap,35,G,N,10,54,50.23,57,
Fairchap,36,G,N,10,54,50.23,57,
Fairchap,38,G,N,10,54,50.23,57,
Fairchap,40,G,N,10,55,50.23,57,
Fairchap,42,G,L,10,55,50.23,57,
Fairchap,43,G,N,10,56,50.23,57,
Fairchap,45,G,N,10,56,50.23,57,
Fairchap,51,G,N,10,58,50.23,57,
Netzelbj,20,G,N,10,49,48.95,56,
Netzelbj,21,G,N,10,49,48.95,56,
Netzelbj,22,G,N,10,49,48.95,56,
Netzelbj,23,G,N,10,49,48.95,56,
Netzelbj,24,G,N,10,49,48.95,56,
Netzelbj,25,G,N,10,49,48.95,56,
Netzelbj,26,G,N,10,49,48.95,56,
Netzelbj,27,G,N,10,49,48.95,56,
Netzelbj,28,G,N,10,50,48.95,56,
Netzelbj,29,G,N,10,50,48.95,56,
Netzelbj,30,G,N,10,50,48.95,56,
Netzelbj,31,G,N,10,50,48.95,56,
Netzelbj,32,G,L,10,50,48.95,56,
Netzelbj,33,G,L,10,50,48.95,56,
Netzelbj,34,G,L,10,51,48.95,56,
pickfoja,6,G,C,10,49,48.95,56,
pickfoja,11,G,L,10,51,48.95,56,
pickfoja,13,G,M,10,51,48.95,56,
pickfoja,15,G,C,10,52,48.95,56,
pickfoja,16,G,L,10,53,48.95,56,
pickfoja,17,G,N,10,53,48.95,56,
pickfoja,24,G,L,10,54,48.95,56,
pickfoja,26,G,L,10,55,48.95,56,
pickfoja,31,G,M,10,56,48.95,56,
pickfoja,36,G,N,10,58,48.95,56,
pickfoja,40,G,N,10,59,48.95,56,
pickfoja,53,G,L,11,2,48.95,56,
staplelm,1,G,M,10,45,48.72,55,
staplelm,2,G,N,10,45,48.72,55,
staplelm,3,G,N,10,45,48.72,55,
staplelm,4,G,N,10,46,48.72,55,
staplelm,5,G,L,10,46,48.72,55,
staplelm,6,G,N,10,46,48.72,55,
staplelm,7,G,N,10,46,48.72,55,
staplelm,8,G,N,10,47,48.72,55,
staplelm,9,G,L,10,47,48.72,55,
staplelm,10,G,N,10,48,48.72,55,
staplelm,11,G,N,10,48,48.72,55,
staplelm,12,G,N,10,48,48.72,55,
staplelm,13,G,N,10,48,48.72,55,
rumburtm,7,G,N,10,46,48.78,56,
rumburtm,15,G,N,10,50,48.78,56,
rumburtm,18,G,C,10,52,48.78,56,
rumburtm,20,G,M,10,53,48.78,56,
rumburtm,29,G,L,10,55,48.78,56,
rumburtm,30,G,N,10,55,48.78,56,
rumburtm,39,G,L,10,58,48.78,56,
rumburtm,43,G,M,10,59,48.78,56,
rumburtm,46,G,L,10,59,48.78,56,
rumburtm,49,G,N,10,59,48.78,56,
rumburtm,52,G,N,10,59,48.78,56,
rumburtm,53,G,N,10,59,48.78,56,
rumburtm,54,G,C,10,59,48.78,56,
paintejm,15,G,L,10,47,47.95,55,
paintejm,16,G,L,10,47,47.95,55,
paintejm,17,G,N,10,47,47.95,55,
paintejm,18,G,N,10,47,47.95,55,
paintejm,19,G,N,10,48,47.95,55,
paintejm,20,G,N,10,48,47.95,55,
paintejm,21,G,L,10,48,47.95,55,
paintejm,22,G,M,10,48,47.95,55,
paintejm,23,G,N,10,48,47.95,55,
paintejm,24,G,N,10,48,47.95,55,
paintejm,25,G,N,10,48,47.95,55,
paintejm,26,G,N,10,48,47.95,55,
paintejm,27,G,N,10,48,47.95,55,
paintejm,28,G,N,10,48,47.95,55,
gibbonej,32,G,L,10,59,48.93,55,
gibbonej,33,G,L,10,59,48.93,55,
