student,id,color,defect,total.number
khalignk,32,BR,N,56
khalignk,33,O,N,56
khalignk,34,G,N,56
khalignk,35,G,N,56
khalignk,36,BL,N,56
khalignk,37,G,N,56
khalignk,38,R,L,56
khalignk,39,R,L,56
khalignk,40,BL,M,56
khalignk,41,BL,L,56
khalignk,42,R,N,56
khalignk,43,BR,L,56
khalignk,44,O,N,56
khalignk,45,R,N,56
khalignk,46,O,N,56
khalignk,47,O,L,56
khalignk,48,O,L,56
khalignk,49,G,L,56
khalignk,50,R,N,56
khalignk,51,BR,L,56
khalignk,52,Y,L,56
khalignk,53,O,N,56
khalignk,54,R,N,56
khalignk,55,G,N,56
khalignk,56,BL,N,56
holderme,1,BL,N,54
holderme,2,BL,N,54
holderme,3,BL,N,54
holderme,4,BL,N,54
holderme,5,BL,L,54
holderme,6,BL,L,54
holderme,7,BL,L,54
holderme,8,BL,N,54
holderme,9,BL,L,54
holderme,10,BL,N,54
holderme,11,BR,L,54
holderme,12,BR,C,54
holderme,13,BR,L,54
holderme,14,BR,L,54
holderme,15,G,N,54
holderme,16,G,L,54
holderme,17,G,N,54
holderme,18,G,N,54
holderme,19,G,N,54
holderme,20,G,N,54
holderme,21,G,N,54
holderme,22,O,N,54
holderme,23,O,N,54
holderme,24,O,N,54
holderme,25,O,N,54
holderme,26,O,N,54
holderme,27,O,N,54
holderme,28,O,N,54
holderme,29,O,L,54
holderme,30,O,C,54
holderme,31,O,L,54
holderme,32,O,L,54
holderme,33,Y,N,54
holderme,34,Y,N,54
holderme,35,Y,L,54
holderme,36,Y,L,54
holderme,37,Y,N,54
holderme,38,Y,L,54
holderme,39,Y,L,54
holderme,40,Y,N,54
holderme,41,Y,L,54
holderme,42,Y,N,54
holderme,43,Y,N,54
holderme,44,Y,N,54
holderme,45,Y,L,54
holderme,46,Y,L,54
holderme,47,Y,L,54
holderme,48,Y,N,54
holderme,49,R,L,54
holderme,50,R,L,54
holderme,51,R,L,54
holderme,52,R,L,54
holderme,53,R,N,54
holderme,54,R,N,54
howlanmd,1,BR,N,57
howlanmd,2,O,N,57
howlanmd,3,BL,L,57
howlanmd,4,R,C,57
howlanmd,5,Y,L,57
howlanmd,6,BR,L,57
howlanmd,7,BL,N,57
howlanmd,8,G,L,57
howlanmd,9,O,C,57
howlanmd,10,BR,N,57
howlanmd,11,Y,N,57
howlanmd,12,BR,N,57
howlanmd,13,BL,L,57
howlanmd,14,O,C,57
howlanmd,15,R,N,57
howlanmd,16,G,N,57
howlanmd,17,BL,N,57
howlanmd,18,BR,L,57
howlanmd,19,R,C,57
howlanmd,20,G,N,57
howlanmd,21,BL,L,57
howlanmd,22,O,N,57
howlanmd,23,BL,N,57
howlanmd,24,G,L,57
howlanmd,25,O,L,57
howlanmd,26,R,L,57
howlanmd,27,BL,C,57
howlanmd,28,BR,L,57
howlanmd,29,G,C,57
howlanmd,30,Y,N,57
howlanmd,31,BR,N,57
howlanmd,32,O,N,57
howlanmd,33,R,L,57
howlanmd,34,Y,N,57
howlanmd,35,G,L,57
howlanmd,36,BL,N,57
howlanmd,37,BR,N,57
howlanmd,38,G,C,57
howlanmd,39,O,N,57
howlanmd,40,Y,N,57
howlanmd,41,BL,N,57
howlanmd,42,BR,L,57
howlanmd,43,O,N,57
howlanmd,44,BL,N,57
howlanmd,45,BR,C,57
howlanmd,46,Y,N,57
howlanmd,47,G,C,57
howlanmd,48,R,N,57
howlanmd,49,O,N,57
howlanmd,50,BL,C,57
howlanmd,51,BR,L,57
howlanmd,52,O,N,57
howlanmd,53,BL,N,57
howlanmd,54,G,L,57
howlanmd,55,R,N,57
howlanmd,56,BR,L,57
howlanmd,57,Y,N,57
massieof,1,BL,M,58
massieof,2,BR,N,57
massieof,3,BL,M,57
massieof,4,BL,L,57
massieof,5,BR,C,57
massieof,6,BL,C,57
massieof,7,G,L,57
massieof,8,BR,C,57
massieof,9,BL,M,57
massieof,10,Y,C,57
massieof,11,Y,N,57
massieof,12,BL,N,57
massieof,13,G,C,57
massieof,14,R,L,57
massieof,15,R,N,57
massieof,16,R,N,57
massieof,17,R,N,57
massieof,18,BR,L,57
massieof,19,R,N,57
massieof,20,Y,C,57
massieof,21,BL,M,57
massieof,22,Y,C,57
massieof,23,BL,N,57
massieof,24,G,N,57
massieof,25,G,N,57
massieof,26,Y,C,57
massieof,27,BR,N,57
massieof,28,O,C,57
massieof,29,R,N,57
massieof,30,BL,N,57
massieof,31,BL,C,57
massieof,32,R,N,57
massieof,33,R,N,57
massieof,34,R,L,57
massieof,35,BL,C,57
massieof,36,R,L,57
massieof,37,BR,N,57
massieof,38,BL,N,57
massieof,39,BL,L,57
massieof,40,Y,C,57
massieof,41,O,N,57
massieof,42,O,C,57
massieof,43,R,N,57
massieof,44,Y,C,57
massieof,45,Y,C,57
massieof,46,Y,C,57
massieof,47,R,L,57
massieof,48,R,C,57
massieof,49,R,L,57
massieof,50,Y,C,57
massieof,51,Y,C,57
massieof,52,Y,M,57
massieof,53,BR,C,57
massieof,54,R,M,57
massieof,55,BL,N,57
massieof,56,BL,C,57
massieof,57,R,N,57
denforge,1,R,L,57
denforge,2,G,N,57
denforge,3,O,N,57
denforge,4,Y,N,57
denforge,5,O,N,57
denforge,6,O,L,57
denforge,7,O,N,57
denforge,8,O,N,57
denforge,9,Y,L,57
denforge,10,Y,N,57
denforge,11,R,L,57
denforge,12,R,C,57
denforge,13,Y,N,57
denforge,14,G,N,57
denforge,15,G,N,57
denforge,16,O,L,57
denforge,17,G,N,57
denforge,18,BL,L,57
denforge,19,O,L,57
denforge,20,BL,N,57
denforge,21,BL,N,57
denforge,22,R,L,57
denforge,23,O,L,57
denforge,24,BR,L,57
denforge,25,BR,L,57
denforge,26,BR,N,57
denforge,27,Y,L,57
denforge,28,R,L,57
denforge,29,Y,N,57
denforge,30,R,N,57
denforge,31,O,N,57
denforge,32,O,N,57
denforge,33,BR,M,57
denforge,34,BL,N,57
denforge,35,Y,N,57
denforge,36,Y,L,57
denforge,37,O,N,57
denforge,38,Y,N,57
denforge,39,BL,N,57
denforge,40,G,L,57
denforge,41,BL,L,57
denforge,42,G,L,57
denforge,43,Y,N,57
denforge,44,O,L,57
denforge,45,O,N,57
denforge,46,O,N,57
denforge,47,BR,N,57
denforge,49,BR,L,57
denforge,50,O,L,57
denforge,51,BL,L,57
denforge,52,O,L,57
denforge,53,O,N,57
denforge,54,R,L,57
denforge,55,R,L,57
denforge,56,BR,L,57
denforge,57,BL,L,57
cole2aa,1,Y,N,56
cole2aa,2,O,L,56
cole2aa,3,Y,N,56
cole2aa,4,O,L,56
cole2aa,5,O,N,56
cole2aa,6,O,N,56
cole2aa,7,G,N,56
cole2aa,8,Y,N,56
cole2aa,9,O,N,56
cole2aa,10,O,L,56
cole2aa,11,BR,N,56
cole2aa,12,G,N,56
cole2aa,13,G,N,56
cole2aa,14,R,N,56
cole2aa,15,O,N,56
cole2aa,16,O,C,56
cole2aa,17,R,N,56
cole2aa,18,Y,N,56
cole2aa,19,O,N,56
cole2aa,20,O,L,56
cole2aa,21,Y,L,56
cole2aa,22,O,N,56
cole2aa,23,BL,L,56
cole2aa,24,BL,N,56
cole2aa,25,R,N,56
cole2aa,26,R,N,56
cole2aa,27,BR,N,56
cole2aa,28,O,L,56
cole2aa,29,Y,N,56
cole2aa,30,O,N,56
cole2aa,31,BL,N,56
cole2aa,32,Y,N,56
cole2aa,33,BR,N,56
cole2aa,34,R,N,56
cole2aa,35,R,N,56
cole2aa,36,BR,M,56
cole2aa,37,O,L,56
cole2aa,38,O,N,56
cole2aa,39,BL,L,56
cole2aa,40,O,N,56
cole2aa,41,Y,N,56
cole2aa,42,Y,N,56
cole2aa,43,G,N,56
cole2aa,44,O,L,56
cole2aa,45,G,N,56
cole2aa,46,O,L,56
cole2aa,47,BL,N,56
cole2aa,48,Y,N,56
cole2aa,49,BL,N,56
cole2aa,50,BR,N,56
cole2aa,51,BR,L,56
cole2aa,52,BL,L,56
cole2aa,53,G,N,56
cole2aa,54,R,N,56
cole2aa,55,G,N,56
cole2aa,56,R,N,56
hokedm,1,BL,N,54
hokedm,2,BL,N,54
hokedm,3,BR,L,54
hokedm,4,BR,C,54
hokedm,5,Y,C,54
hokedm,6,Y,L,54
hokedm,7,BR,N,54
hokedm,8,BL,N,54
hokedm,9,G,N,54
hokedm,10,O,N,54
hokedm,11,BL,N,54
hokedm,12,Y,L,54
hokedm,13,Y,L,54
hokedm,14,BL,N,54
hokedm,15,R,N,54
hokedm,16,BR,L,54
hokedm,17,R,N,54
hokedm,18,BL,N,54
hokedm,19,G,C,54
hokedm,20,G,N,54
hokedm,21,R,N,54
hokedm,22,O,N,54
hokedm,23,BL,C,54
hokedm,24,G,N,54
hokedm,25,O,L,54
hokedm,26,R,N,54
hokedm,27,O,N,54
hokedm,28,Y,N,54
hokedm,29,R,N,54
hokedm,30,BL,L,54
hokedm,31,R,N,54
hokedm,32,G,N,54
hokedm,33,Y,L,54
hokedm,34,R,N,54
hokedm,35,Y,L,54
hokedm,36,O,N,54
hokedm,37,BL,L,54
hokedm,38,G,L,54
hokedm,39,G,N,54
hokedm,40,O,N,54
hokedm,41,O,L,54
hokedm,42,O,N,54
hokedm,43,O,N,54
hokedm,44,Y,L,54
hokedm,45,O,N,54
hokedm,46,Y,N,54
hokedm,47,Y,N,54
hokedm,48,R,N,54
hokedm,49,BL,N,54
hokedm,50,Y,N,54
hokedm,51,Y,N,54
hokedm,52,Y,L,54
hokedm,53,BR,C,54
hokedm,54,G,L,54
rosalecp,1,O,N,55
rosalecp,2,BL,N,55
rosalecp,3,BR,C,55
rosalecp,4,BL,C,55
rosalecp,5,O,N,55
rosalecp,6,BR,L,55
rosalecp,7,G,N,55
rosalecp,8,O,M,55
rosalecp,9,G,L,55
rosalecp,10,Y,L,55
rosalecp,11,BR,N,55
rosalecp,12,O,N,55
rosalecp,13,R,N,55
rosalecp,14,BR,N,55
rosalecp,15,BR,N,55
rosalecp,16,BR,N,55
rosalecp,17,R,N,55
rosalecp,18,NA,L,55
rosalecp,19,G,N,55
rosalecp,20,G,N,55
rosalecp,21,BR,N,55
rosalecp,22,R,N,55
rosalecp,23,BL,N,55
rosalecp,24,O,L,55
rosalecp,25,BL,N,55
rosalecp,26,Y,M,55
rosalecp,27,G,N,55
rosalecp,28,G,N,55
rosalecp,29,Y,N,55
rosalecp,30,R,N,55
rosalecp,31,Y,M,55
rosalecp,32,BR,N,55
rosalecp,33,O,N,55
rosalecp,34,R,M,55
rosalecp,35,R,N,55
rosalecp,36,BL,N,55
rosalecp,37,R,M,55
rosalecp,38,R,M,55
rosalecp,39,BL,N,55
rosalecp,40,O,N,55
rosalecp,41,BL,L,55
rosalecp,42,O,L,55
rosalecp,43,G,N,55
rosalecp,44,Y,N,55
rosalecp,45,BR,N,55
rosalecp,46,BL,M,55
rosalecp,47,O,N,55
rosalecp,48,R,N,55
rosalecp,49,BL,N,55
rosalecp,50,G,N,55
rosalecp,51,Y,L,55
rosalecp,52,O,N,55
rosalecp,53,BL,N,55
rosalecp,54,Y,N,55
rosalecp,55,BL,N,55
haji2sy,1,BL,N,55
haji2sy,2,Y,N,55
haji2sy,3,G,N,55
haji2sy,4,O,N,55
haji2sy,5,O,N,55
haji2sy,6,O,C,55
haji2sy,7,G,N,55
haji2sy,8,BR,N,55
haji2sy,9,BL,L,55
haji2sy,10,BL,M,55
haji2sy,11,BR,M,55
haji2sy,12,R,C,55
haji2sy,13,R,N,55
haji2sy,14,G,C,55
haji2sy,15,O,C,55
haji2sy,16,Y,N,55
haji2sy,17,Y,N,55
haji2sy,18,O,C,55
haji2sy,19,G,L,55
haji2sy,20,G,L,55
haji2sy,21,R,L,55
haji2sy,22,BL,M,55
haji2sy,23,BR,N,55
haji2sy,24,Y,N,55
haji2sy,25,O,N,55
haji2sy,26,Y,N,55
haji2sy,27,G,N,55
haji2sy,28,BR,N,55
haji2sy,29,BR,N,55
haji2sy,30,G,N,55
haji2sy,31,G,N,55
haji2sy,32,R,N,55
haji2sy,33,R,N,55
haji2sy,34,BL,N,55
haji2sy,35,BL,C,55
haji2sy,36,BR,C,55
haji2sy,37,R,N,55
haji2sy,38,G,N,55
haji2sy,39,Y,N,55
haji2sy,40,Y,L,55
haji2sy,41,Y,M,55
haji2sy,42,O,M,55
haji2sy,43,G,N,55
haji2sy,44,BR,N,55
haji2sy,45,BR,N,55
haji2sy,46,BL,N,55
haji2sy,47,R,C,55
haji2sy,48,BL,C,55
haji2sy,49,BL,N,55
haji2sy,50,R,N,55
haji2sy,51,G,N,55
haji2sy,52,R,L,55
haji2sy,53,Y,C,55
haji2sy,54,Y,N,55
haji2sy,55,Y,N,55
forbe2la,1,BL,N,48
forbe2la,2,R,L,48
forbe2la,3,O,N,48
forbe2la,4,R,C,48
forbe2la,5,O,M,48
forbe2la,6,R,N,48
forbe2la,7,BL,N,48
forbe2la,8,O,L,48
forbe2la,9,Y,N,48
forbe2la,10,R,N,48
forbe2la,11,R,N,48
forbe2la,12,BL,L,48
forbe2la,13,R,N,48
forbe2la,14,G,N,48
forbe2la,15,BL,N,48
forbe2la,16,R,L,48
forbe2la,17,G,N,48
forbe2la,18,G,N,48
forbe2la,19,R,N,48
forbe2la,20,G,N,48
forbe2la,21,R,L,48
forbe2la,22,G,N,48
forbe2la,23,R,N,48
forbe2la,24,Y,L,48
forbe2la,25,Y,N,48
forbe2la,26,BL,L,48
forbe2la,27,R,L,48
forbe2la,28,G,N,48
forbe2la,29,G,C,48
forbe2la,30,G,L,48
forbe2la,31,O,N,48
forbe2la,32,BL,L,48
forbe2la,33,BL,L,48
forbe2la,34,Y,N,48
forbe2la,35,O,L,48
forbe2la,36,G,N,48
forbe2la,37,O,N,48
forbe2la,38,BL,N,48
forbe2la,39,G,L,48
forbe2la,40,G,L,48
forbe2la,41,G,L,48
forbe2la,42,O,L,48
forbe2la,43,BL,L,48
forbe2la,44,R,L,48
forbe2la,45,O,L,48
forbe2la,46,Y,L,48
forbe2la,47,R,N,48
forbe2la,48,BL,L,48
martyfr,1,BL,N,55
martyfr,2,Y,N,55
martyfr,3,G,N,55
martyfr,4,BL,N,55
martyfr,5,G,N,55
martyfr,6,BL,L,55
martyfr,7,Y,N,55
martyfr,8,Y,N,55
martyfr,9,BR,N,55
martyfr,10,O,N,55
martyfr,11,G,N,55
martyfr,12,Y,C,55
martyfr,13,R,N,55
martyfr,14,BR,N,55
martyfr,15,Y,N,55
martyfr,16,BR,L,55
martyfr,17,O,N,55
martyfr,18,Y,N,55
martyfr,19,Y,N,55
martyfr,20,G,N,55
martyfr,21,BL,N,55
martyfr,22,Y,N,55
martyfr,23,O,N,55
martyfr,24,BR,L,55
martyfr,25,BL,N,55
martyfr,26,O,L,55
martyfr,27,O,N,55
martyfr,28,R,L,55
martyfr,29,R,N,55
martyfr,30,BL,N,55
martyfr,31,BL,N,55
martyfr,32,R,L,55
martyfr,33,Y,N,55
martyfr,34,O,N,55
martyfr,35,BL,L,55
martyfr,36,O,N,55
martyfr,37,BR,M,55
martyfr,38,BR,N,55
martyfr,39,G,N,55
martyfr,40,G,N,55
martyfr,41,BL,L,55
martyfr,42,G,N,55
martyfr,43,G,N,55
martyfr,44,O,N,55
martyfr,45,BL,L,55
martyfr,46,G,N,55
martyfr,47,G,N,55
martyfr,48,BR,N,55
martyfr,49,Y,N,55
martyfr,50,O,N,55
martyfr,51,BL,M,55
martyfr,52,O,L,55
martyfr,53,BR,N,55
martyfr,54,G,L,55
martyfr,55,G,N,55
lizamajk,1,Y,L,56
lizamajk,2,O,L,56
lizamajk,3,O,L,56
lizamajk,4,BL,M,56
lizamajk,5,Y,L,56
lizamajk,6,R,L,56
lizamajk,7,G,N,56
lizamajk,8,G,L,56
lizamajk,9,R,M,56
lizamajk,10,R,L,56
lizamajk,11,O,L,56
lizamajk,12,R,M,56
lizamajk,13,BL,L,56
lizamajk,14,R,N,56
lizamajk,15,BR,N,56
lizamajk,16,BR,L,56
lizamajk,17,G,L,56
lizamajk,18,R,L,56
lizamajk,19,BL,L,56
lizamajk,20,BL,N,56
lizamajk,21,O,M,56
lizamajk,22,O,L,56
lizamajk,23,G,M,56
lizamajk,24,Y,L,56
lizamajk,25,G,N,56
lizamajk,26,R,L,56
lizamajk,27,BL,N,56
lizamajk,28,Y,L,56
lizamajk,29,G,M,56
lizamajk,30,O,L,56
lizamajk,31,O,M,56
lizamajk,32,R,L,56
lizamajk,33,G,N,56
lizamajk,34,Y,L,56
lizamajk,35,BL,L,56
lizamajk,36,G,M,56
lizamajk,37,BR,C,56
lizamajk,38,Y,N,56
lizamajk,39,O,M,56
lizamajk,40,Y,C,56
lizamajk,41,O,N,56
lizamajk,42,R,N,56
lizamajk,43,BL,L,56
lizamajk,44,BL,L,56
lizamajk,45,G,L,56
lizamajk,46,O,M,56
lizamajk,47,BR,L,56
lizamajk,48,O,N,56
lizamajk,49,BL,C,56
lizamajk,50,O,C,56
lizamajk,51,Y,L,56
lizamajk,52,BR,N,56
lizamajk,53,O,N,56
lizamajk,54,BR,C,56
lizamajk,55,R,N,56
lizamajk,56,Y,L,56
accadmx,1,O,N,54
accadmx,2,Y,L,54
accadmx,3,R,L,54
accadmx,4,O,L,54
accadmx,5,R,N,54
accadmx,6,Y,N,54
accadmx,7,Y,N,54
accadmx,8,Y,N,54
accadmx,9,Y,M,54
accadmx,10,BL,N,54
accadmx,11,G,C,54
accadmx,12,BL,N,54
accadmx,13,O,N,54
accadmx,14,Y,N,54
accadmx,15,G,N,54
accadmx,16,Y,N,54
accadmx,17,G,L,54
accadmx,18,O,N,54
accadmx,19,G,N,54
accadmx,20,BL,N,54
accadmx,21,G,N,54
accadmx,22,O,N,54
accadmx,23,R,N,54
accadmx,24,R,N,54
accadmx,25,G,N,54
accadmx,26,O,N,54
accadmx,27,BR,N,54
accadmx,28,R,L,54
accadmx,29,BL,N,54
accadmx,30,O,N,54
accadmx,31,BR,N,54
accadmx,32,G,N,54
accadmx,33,G,L,54
accadmx,34,O,L,54
accadmx,35,R,L,54
accadmx,36,R,N,54
accadmx,37,G,N,54
accadmx,38,O,N,54
accadmx,39,BR,N,54
accadmx,40,Y,L,54
accadmx,41,R,N,54
accadmx,42,O,N,54
accadmx,43,BR,N,54
accadmx,44,Y,N,54
accadmx,45,Y,L,54
accadmx,46,R,N,54
accadmx,47,O,N,54
accadmx,48,R,N,54
accadmx,49,BR,N,54
accadmx,50,O,N,54
accadmx,51,BR,L,54
accadmx,52,Y,N,54
accadmx,53,BL,N,54
accadmx,54,G,N,54
gillrx,1,BL,N,57
gillrx,2,O,N,57
gillrx,3,BR,M,57
gillrx,4,BL,L,57
gillrx,5,R,N,57
gillrx,6,R,L,57
gillrx,7,Y,N,57
gillrx,8,O,L,57
gillrx,9,G,N,57
gillrx,10,BL,L,57
gillrx,11,Y,N,57
gillrx,12,Y,C,57
gillrx,13,BR,L,57
gillrx,14,R,N,57
gillrx,15,BL,N,57
gillrx,16,G,L,57
gillrx,17,O,L,57
gillrx,18,BL,N,57
gillrx,19,O,N,57
gillrx,20,Y,N,57
gillrx,21,BR,N,57
gillrx,22,BL,N,57
gillrx,23,G,C,57
gillrx,24,R,N,57
gillrx,25,BR,N,57
gillrx,26,O,N,57
gillrx,27,BL,C,57
gillrx,28,BR,N,57
gillrx,29,G,N,57
gillrx,30,BL,L,57
gillrx,31,Y,L,57
gillrx,32,BR,N,57
gillrx,33,O,L,57
gillrx,34,G,L,57
gillrx,35,Y,N,57
gillrx,36,G,L,57
gillrx,37,O,N,57
gillrx,38,BL,N,57
gillrx,39,G,L,57
gillrx,40,BL,L,57
gillrx,41,O,N,57
gillrx,42,Y,N,57
gillrx,43,BL,N,57
gillrx,44,O,N,57
gillrx,45,BL,M,57
gillrx,46,BR,L,57
gillrx,47,G,L,57
gillrx,48,G,M,57
gillrx,49,BL,N,57
gillrx,50,Y,N,57
gillrx,51,G,N,57
gillrx,52,G,L,57
gillrx,53,BL,N,57
gillrx,54,Y,C,57
gillrx,55,O,N,57
gillrx,56,BR,N,57
gillrx,57,G,N,57
frazerbm,1,BL,N,51
frazerbm,2,BL,N,51
frazerbm,3,O,N,51
frazerbm,4,Y,N,51
frazerbm,5,BL,N,51
frazerbm,6,BR,N,51
frazerbm,7,BL,N,51
frazerbm,8,BL,C,51
frazerbm,9,Y,N,51
frazerbm,10,O,N,51
frazerbm,11,G,L,51
frazerbm,12,O,N,51
frazerbm,13,BR,N,51
frazerbm,14,O,N,51
frazerbm,15,G,L,51
frazerbm,16,Y,L,51
frazerbm,17,Y,C,51
frazerbm,18,G,N,51
frazerbm,19,G,M,51
frazerbm,20,BR,N,51
frazerbm,21,R,N,51
frazerbm,22,BL,N,51
frazerbm,23,G,N,51
frazerbm,24,BL,L,51
frazerbm,25,G,N,51
frazerbm,26,O,N,51
frazerbm,27,O,N,51
frazerbm,28,G,N,51
frazerbm,29,BR,L,51
frazerbm,30,Y,N,51
frazerbm,31,O,N,51
frazerbm,32,G,N,51
frazerbm,33,R,N,51
frazerbm,34,R,N,51
frazerbm,35,R,N,51
frazerbm,36,G,N,51
frazerbm,37,BR,L,51
frazerbm,38,R,N,51
frazerbm,39,O,N,51
frazerbm,40,BL,N,51
frazerbm,41,R,N,51
frazerbm,42,R,L,51
frazerbm,43,BR,L,51
frazerbm,44,G,N,51
frazerbm,45,BL,N,51
frazerbm,46,R,L,51
frazerbm,47,R,N,51
frazerbm,48,O,N,51
frazerbm,49,R,C,51
frazerbm,50,G,N,51
frazerbm,51,O,N,51
brook5jm,1,BL,N,57
brook5jm,2,O,L,57
brook5jm,3,R,L,57
brook5jm,4,BR,N,57
brook5jm,5,R,N,57
brook5jm,6,G,N,57
brook5jm,7,O,N,57
brook5jm,8,Y,N,57
brook5jm,9,O,N,57
brook5jm,10,BL,N,57
brook5jm,11,G,N,57
brook5jm,12,BL,L,57
brook5jm,13,O,N,57
brook5jm,14,Y,N,57
brook5jm,15,BR,N,57
brook5jm,16,Y,N,57
brook5jm,17,R,N,57
brook5jm,18,Y,C,57
brook5jm,19,G,N,57
brook5jm,20,BR,N,57
brook5jm,21,O,N,57
brook5jm,22,BL,N,57
brook5jm,23,O,N,57
brook5jm,24,Y,N,57
brook5jm,25,R,L,57
brook5jm,26,R,N,57
brook5jm,27,BL,N,57
brook5jm,28,O,N,57
brook5jm,29,Y,N,57
brook5jm,30,G,L,57
brook5jm,31,G,N,57
brook5jm,32,O,N,57
brook5jm,33,O,N,57
brook5jm,34,Y,N,57
brook5jm,35,Y,C,57
brook5jm,36,BR,N,57
brook5jm,37,BR,N,57
brook5jm,38,R,L,57
brook5jm,39,Y,L,57
brook5jm,40,Y,N,57
brook5jm,41,R,N,57
brook5jm,42,O,N,57
brook5jm,43,Y,L,57
brook5jm,44,BL,N,57
brook5jm,45,O,N,57
brook5jm,46,Y,N,57
brook5jm,47,R,N,57
brook5jm,48,G,N,57
brook5jm,49,R,N,57
brook5jm,50,BR,N,57
brook5jm,51,Y,N,57
brook5jm,52,R,N,57
brook5jm,53,R,N,57
brook5jm,54,O,L,57
brook5jm,55,G,N,57
brook5jm,56,O,N,57
brook5jm,57,BR,N,57
mccormbv,1,O,L,56
mccormbv,2,G,N,56
mccormbv,3,O,N,56
mccormbv,4,O,N,56
mccormbv,5,O,M,56
mccormbv,6,O,M,56
mccormbv,7,Y,N,56
mccormbv,8,Y,N,56
mccormbv,9,Y,N,56
mccormbv,10,Y,C,56
mccormbv,11,Y,L,56
mccormbv,12,R,N,56
mccormbv,13,R,N,56
mccormbv,14,R,N,56
mccormbv,15,R,N,56
mccormbv,16,R,N,56
mccormbv,17,R,C,56
mccormbv,18,R,C,56
mccormbv,19,R,L,56
mccormbv,20,Y,N,56
mccormbv,21,Y,N,56
mccormbv,22,Y,N,56
mccormbv,23,Y,C,56
mccormbv,24,O,N,56
mccormbv,25,O,N,56
mccormbv,26,O,N,56
mccormbv,27,O,N,56
mccormbv,28,O,N,56
mccormbv,29,O,L,56
mccormbv,30,O,N,56
mccormbv,31,O,N,56
mccormbv,32,O,N,56
mccormbv,33,O,N,56
mccormbv,34,O,N,56
mccormbv,35,O,N,56
mccormbv,36,BL,N,56
mccormbv,37,BL,N,56
mccormbv,38,BL,N,56
mccormbv,39,BL,N,56
mccormbv,40,BL,N,56
mccormbv,41,BL,N,56
mccormbv,42,G,C,56
mccormbv,43,G,N,56
mccormbv,44,G,N,56
mccormbv,45,G,N,56
mccormbv,46,G,N,56
mccormbv,47,G,N,56
mccormbv,48,G,N,56
mccormbv,49,Y,N,56
mccormbv,50,Y,N,56
mccormbv,51,Y,N,56
mccormbv,52,Y,N,56
mccormbv,53,Y,N,56
mccormbv,54,Y,M,56
mccormbv,55,BR,L,56
mccormbv,56,BR,N,56
fasilkx,1,O,N,54
fasilkx,2,BL,N,54
fasilkx,3,BL,N,54
fasilkx,4,Y,N,54
fasilkx,5,Y,C,54
fasilkx,6,R,N,54
fasilkx,7,G,C,54
fasilkx,8,O,C,54
fasilkx,9,G,L,54
fasilkx,10,BL,N,54
fasilkx,11,BR,L,54
fasilkx,12,O,L,54
fasilkx,13,G,C,54
fasilkx,14,BL,N,54
fasilkx,15,BL,N,54
fasilkx,16,G,M,54
fasilkx,17,Y,N,54
fasilkx,18,Y,C,54
fasilkx,19,BL,C,54
fasilkx,20,R,C,54
fasilkx,21,O,M,54
fasilkx,22,BR,M,54
fasilkx,23,R,N,54
fasilkx,24,Y,N,54
fasilkx,25,R,N,54
fasilkx,26,R,N,54
fasilkx,27,BL,N,54
fasilkx,28,R,N,54
fasilkx,29,Y,N,54
fasilkx,30,Y,C,54
fasilkx,31,O,L,54
fasilkx,32,G,C,54
fasilkx,33,BL,C,54
fasilkx,34,BR,N,54
fasilkx,35,BR,N,54
fasilkx,36,O,L,54
fasilkx,37,BR,N,54
fasilkx,38,G,M,54
fasilkx,39,Y,N,54
fasilkx,40,G,N,54
fasilkx,41,R,N,54
fasilkx,42,G,C,54
fasilkx,43,BR,N,54
fasilkx,44,G,N,54
fasilkx,45,R,C,54
fasilkx,46,R,C,54
fasilkx,47,R,N,54
fasilkx,48,BR,N,54
fasilkx,49,O,N,54
fasilkx,50,Y,N,54
fasilkx,51,Y,N,54
fasilkx,52,O,N,54
fasilkx,53,O,N,54
fasilkx,54,BL,L,54